"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LATITUDE","DEC_LONGITUDE","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECTION_RELATED","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROADWAY_CLEARED","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOTAL_UNITS","TOT_INJ_COUNT","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","VULNERABLE_ROAD_USER_COUNT","VULNERABLE_ROAD_USER_DEATH_COUNT","VULNERABLE_ROAD_USER_SER_INJ_COUNT","WEATHER1","WEATHER2","WORKERS_PRES","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2021069913","1105","0","0","0","0","0","0","0","0","0","4","0","","67","7","2021","5","40.053182","-75.156711","1105","6","0","0","0","0","0","0","0","0","","0","0","0","20","1","0","","1","0","40 03:11.455","","0","75 09:24.159","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","99","N","N","N","0","","0","0","1","3","3","","2000","2","0","0","0","0","0","0","2","1","2","0","0","0","99","","","N","","","","","","","","","",""
"2021065791","2334","0","0","0","0","0","0","0","0","0","7","0","","67","7","2021","7","39.962611","-75.139722","2329","6","0","0","0","0","0","0","0","0","","0","0","0","23","3","1","","7","0","39 57:45.400","","2","75 08:23.000","4","0","0","1","67301","0","0","0","N","0","0","0","1","68K01","1","","7.0","","1","N","N","N","0","","0","0","0","0","0","","2327","1","1","0","0","0","0","0","2","0","1","0","0","0","3","","","N","","","","","","","","","",""
"2021064202","1331","2","0","0","0","0","0","0","0","0","4","0","","67","7","2021","7","39.957337","-75.144132","1329","6","0","0","0","0","0","0","0","0","","0","0","0","12","1","0","","5","0","39 57:26.412","","2","75 08:38.875","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","0","3","2","","1251","2","0","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021088669","1358","2","0","0","0","0","0","0","0","0","1","0","45","67","9","2021","6","39.978913","-75.108871","1353","6","0","0","0","0","0","0","0","0","","0","0","0","13","1","1","N","0","1","39 58:44.086","1","0","75 06:31.935","3","0","0","0","67301","0","0","0","N","0","0","0","5","68K01","0","","1.0","1416.0","1","N","N","N","0","","1","0","2","0","0","N","1350","4","1","0","0","0","0","0","2","0","4","0","0","0","3","","Y","Y","4","1","N","N","N","N","N","N","Y","N"
"2021075394","1755","1","0","0","0","0","0","0","0","0","4","0","","67","7","2021","3","39.953636","-75.198619","1752","6","0","0","0","0","0","1","0","0","","0","0","0","17","1","3","","1","0","39 57:13.089","","0","75 11:55.030","4","0","0","0","67301","0","0","0","N","0","0","0","4","67504","3","","1.0","","1","N","N","N","0","","0","0","1","3","2","","1750","2","3","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021089937","1854","2","0","0","0","0","0","0","0","0","2","0","","67","9","2021","5","40.120614","-75.010358","1844","6","0","0","0","0","0","0","1","0","","0","0","0","18","3","1","N","0","1","40 07:14.210","3","0","75 00:37.290","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","1954.0","9","N","N","N","1","","1","0","0","3","2","N","1841","3","1","0","0","0","0","0","2","0","3","0","0","0","7","07","","N","","","","","","","","","",""
"2021090264","1828","1","0","0","0","0","0","0","0","0","1","0","","67","9","2021","1","39.938271","-75.19856","1810","6","0","0","0","0","0","0","1","0","","0","0","0","18","1","1","N","6","1","39 56:17.777","4","2","75 11:54.817","8","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","1853.0","1","N","N","N","0","","0","0","1","0","0","N","1810","2","1","0","0","0","1","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021088460","825","0","0","0","0","0","0","0","0","0","5","1","","67","9","2021","3","39.958701","-75.162145","818","6","0","0","0","0","0","0","0","0","","0","1","0","6","1","0","N","0","1","39 57:31.322","1","0","75 09:43.721","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","850.0","1","N","N","N","0","","0","0","1","0","0","N","651","2","0","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021064397","1900","2","0","0","0","0","0","0","0","0","4","0","","67","7","2021","7","40.035158","-75.144792","1900","6","0","0","0","0","0","0","0","0","","0","0","0","17","1","1","","1","0","40 02:06.568","","0","75 08:41.251","8","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","0","3","2","","1730","2","1","0","0","0","1","1","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021065466","155","1","0","0","0","0","0","0","0","0","5","0","","67","7","2021","3","39.892829","-75.224445","138","6","0","0","0","1","0","0","0","0","","0","0","0","0","3","0","N","0","0","39 53:34.183","","2","75 13:28.002","0","0","0","0","67301","0","0","0","N","0","0","0","8","68K01","0","","1.0","","8","N","N","N","0","","0","0","2","0","0","","51","3","0","0","0","0","0","0","2","0","3","0","0","0","7","","","N","","","","","","","","","",""
"2021064396","1035","1","0","0","0","0","0","0","0","0","4","0","","67","7","2021","1","40.03506","-75.131857","1020","6","0","0","0","0","0","1","0","0","","0","0","0","18","1","1","","1","0","40 02:06.216","","0","75 07:54.685","8","0","0","0","67301","1","0","0","N","1","0","0","3","67301","0","","1.0","","1","N","N","N","0","","0","0","1","3","3","","1830","3","1","0","0","0","1","0","2","0","2","1","0","0","3","03","","N","","","","","","","","","",""
"2021069887","846","1","0","0","0","0","0","0","0","0","4","0","","67","7","2021","5","39.994631","-75.094531","840","6","0","0","0","0","0","0","0","0","","0","0","0","7","1","2","","1","0","39 59:40.673","","0","75 05:40.311","8","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","","1","N","N","N","0","","0","0","0","3","2","","700","3","2","0","0","0","2","0","2","1","3","0","0","0","3","03","","N","","","","","","","","","",""
"2021089364","1055","1","0","0","0","0","0","0","0","0","8","0","","67","9","2021","3","39.977547","-75.226489","1042","6","0","0","0","0","0","0","0","0","","0","0","0","23","3","1","N","0","0","39 58:39.169","","0","75 13:35.360","3","0","0","0","67301","1","0","0","N","1","0","0","1","67301","0","","1.0","","1","N","N","N","0","","1","0","0","0","0","","2330","2","1","0","0","0","0","0","2","0","1","1","0","0","3","03","","N","","","","","","","","","",""
"2021064237","1532","2","0","0","0","0","0","0","0","0","4","0","","67","7","2021","1","39.917005","-75.234662","1532","6","0","0","0","0","0","2","0","0","","0","0","0","15","1","0","","1","0","39 55:01.218","","0","75 14:04.783","0","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","1","N","N","N","0","","0","0","0","3","2","","1505","3","0","3","0","0","0","0","2","1","3","0","0","0","3","03","","N","","","","","","","","","",""
"2021069928","27","1","0","0","0","0","0","0","0","0","1","0","","67","7","2021","2","40.021979","-75.177444","18","6","0","0","0","0","0","0","0","0","","0","0","0","0","3","1","N","0","0","40 01:19.124","","0","75 10:38.799","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","","1","N","N","N","0","","1","0","1","0","0","","17","2","1","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021069857","147","2","0","0","0","0","0","0","0","0","1","0","","67","7","2021","3","39.940204","-75.200688","146","6","0","0","0","0","0","1","0","0","","0","0","0","1","3","1","","2","0","39 56:24.735","","0","75 12:02.476","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","","1","N","N","N","0","","1","0","0","3","2","","146","2","1","4","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021069877","2250","0","0","0","0","0","0","0","0","0","1","0","","67","7","2021","3","39.992556","-75.151","2249","6","0","0","0","0","0","0","0","0","","0","0","0","22","3","0","N","0","0","39 59:33.200","","0","75 09:03.600","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","6.0","","1","N","N","N","0","","0","0","2","0","0","","2249","2","0","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021064275","1359","3","0","0","0","0","0","0","0","0","4","0","","67","7","2021","5","40.031342","-75.066296","1350","6","0","0","0","0","0","1","0","0","","0","0","0","13","1","1","","1","1","40 01:52.832","4","0","75 03:58.665","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","1430.0","9","N","N","N","0","","1","0","2","3","3","N","1349","5","1","0","0","0","0","0","2","0","5","0","0","0","4","07","","N","","","","","","","","","",""
"2021070504","1525","0","0","0","0","0","0","0","0","0","8","0","","67","7","2021","6","39.989651","-75.107345","1520","6","0","0","0","0","0","0","0","0","","0","0","0","15","1","1","","1","0","39 59:22.742","","0","75 06:26.442","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","1","3","2","","1520","2","1","0","0","0","0","0","2","0","1","1","0","0","3","03","","N","","","","","","","","","",""
"2021070495","2031","3","0","0","0","0","0","0","0","0","4","0","","67","7","2021","3","39.988524","-75.106326","2028","6","0","0","0","0","0","1","0","0","","0","0","0","20","3","2","","1","2","39 59:18.686","6","0","75 06:22.773","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","2104.0","1","N","N","N","0","","2","0","1","3","2","N","2026","4","2","2","0","0","0","0","2","0","4","0","0","0","3","","","N","","","","","","","","","",""
"2021069770","1859","1","0","0","0","0","0","0","0","0","4","0","","67","7","2021","4","39.954615","-75.149531","1859","6","0","0","0","0","0","0","0","0","","0","0","0","17","1","0","","5","0","39 57:16.613","","2","75 08:58.311","0","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","","1","N","N","N","0","","0","0","1","3","2","","1728","2","0","1","0","0","0","0","2","0","2","0","0","0","3","04","","N","","","","","","","","","",""
"2021069912","1010","2","0","0","0","0","0","0","0","0","1","0","","67","7","2021","5","40.054643","-75.124996","1010","6","0","0","0","0","0","0","0","0","","0","0","0","13","1","4","","1","0","40 03:16.716","","0","75 07:29.987","4","0","0","0","67301","0","0","0","N","0","0","0","6","67301","4","","1.0","","99","N","N","N","0","","0","0","1","3","2","","1305","3","4","6","0","0","0","2","2","0","3","0","0","0","99","","","N","","","","","","","","","",""
"2021069902","38","1","0","0","0","0","0","0","0","0","1","0","","67","7","2021","3","39.979944","-75.144744","35","6","0","0","0","0","0","0","0","0","","0","0","0","0","3","0","N","0","0","39 58:47.800","","0","75 08:41.080","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","6.0","","1","N","N","N","0","","0","0","0","0","0","","30","2","0","0","0","0","0","0","2","1","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021070345","1720","0","0","0","0","0","0","0","0","0","4","0","","67","7","2021","2","40.051584","-75.099201","1710","6","0","0","0","1","0","1","0","0","","0","0","0","15","1","0","","1","0","40 03:05.702","","0","75 05:57.123","9","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","9","N","N","N","1","","0","0","1","3","2","","1512","2","0","0","0","0","0","1","2","0","2","0","0","0","7","07","","N","","","","","","","","","",""
"2021064208","1715","2","0","0","0","0","0","0","0","0","2","0","","67","7","2021","7","40.104117","-75.024422","1708","6","0","0","0","0","0","1","0","0","","0","0","0","17","1","2","N","0","0","40 06:14.820","","0","75 01:27.920","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","9","N","N","N","0","","2","0","0","0","0","","1705","2","2","0","0","0","0","0","2","0","2","0","0","0","7","04","","N","","","","","","","","","",""
"2021073370","633","0","0","0","0","0","0","0","0","0","4","0","","67","6","2021","4","40.039661","-75.067603","630","6","0","0","0","1","0","0","1","0","","0","0","0","6","1","0","","1","0","40 02:22.779","","0","75 04:03.370","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","1","","0","0","0","3","3","","629","2","0","0","0","0","0","0","2","1","2","0","0","0","3","","","N","","","","","","","","","",""
"2021064277","1412","0","0","0","1","0","0","0","0","0","8","0","","67","7","2021","7","40.030758","-75.056629","1408","6","0","0","0","0","0","1","0","0","","0","0","0","14","1","1","","1","0","40 01:50.728","","0","75 03:23.864","3","0","0","0","67301","1","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","1","3","3","","1406","2","1","0","0","0","0","0","2","0","1","1","0","0","3","","","N","","","","","","","","","",""
"2021089423","1810","0","0","0","0","0","0","0","0","0","8","0","","67","9","2021","4","40.043475","-75.065017","1804","6","0","0","0","0","0","0","0","0","","1","0","0","17","1","0","N","0","1","40 02:36.510","5","0","75 03:54.060","1","0","0","0","67301","1","1","0","N","1","1","0","2","67301","0","2","1.0","1805.0","1","N","N","N","1","0","0","0","0","0","0","Y","1755","2","0","0","0","0","0","0","2","0","1","1","1","0","3","03","","N","","","","","","","","","",""
"2021069739","1600","0","0","0","0","0","0","0","0","0","4","0","","67","7","2021","6","40.055696","-75.058914","1555","6","0","1","0","0","0","1","0","0","","0","0","0","14","1","2","","5","2","40 03:20.504","6","0","75 03:32.090","2","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","1845.0","1","N","N","Y","1","","1","1","1","3","3","Y","1420","2","2","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021088398","1048","1","0","0","0","0","0","0","0","0","4","0","","67","9","2021","1","39.96752","-75.148685","1043","6","0","0","0","0","0","0","1","0","","0","0","0","10","1","1","","1","0","39 58:03.072","","0","75 08:55.266","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","","1","N","N","N","0","","1","0","1","3","3","","1022","2","1","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021069885","2252","2","0","0","0","0","0","0","0","0","1","0","","67","7","2021","1","39.996594","-75.116511","2252","6","0","0","0","0","0","1","0","0","","0","0","0","22","2","2","N","0","0","39 59:47.740","","0","75 06:59.440","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","6.0","","1","N","N","N","0","","2","0","0","0","0","","2250","3","2","0","0","0","0","0","2","0","2","1","0","0","3","03","","N","","","","","","","","","",""
"2021083503","850","0","0","0","1","0","0","0","0","0","8","1","","67","7","2021","3","39.981704","-75.22624","850","6","0","0","0","0","0","1","0","0","","0","1","0","8","1","1","","3","0","39 58:54.134","","0","75 13:34.463","3","0","0","0","67301","1","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","0","0","","841","2","1","0","0","0","0","0","2","0","1","1","0","0","4","04","","N","","","","","","","","","",""
"2021089667","1702","1","0","0","0","0","0","0","0","0","1","0","","67","8","2021","6","40.008566","-75.203206","1642","6","0","0","0","0","0","1","0","0","","0","0","0","16","1","1","N","0","0","40 00:30.838","","0","75 12:11.542","8","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","","1","N","N","N","1","","0","0","0","0","0","","1637","2","1","0","0","0","1","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021070768","1825","1","0","0","0","0","0","0","0","0","4","0","","67","7","2021","6","39.910469","-75.182496","1816","6","0","0","0","0","0","0","0","1","","0","0","0","18","1","1","","1","0","39 54:37.688","","0","75 10:56.985","8","0","0","1","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","Y","N","0","","0","0","0","3","3","","1810","2","1","0","0","0","1","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021084827","1830","1","0","0","0","0","0","0","0","0","4","0","","67","9","2021","3","39.917728","-75.231542","1827","6","0","0","0","0","0","1","0","0","","1","0","0","18","1","0","N","0","0","39 55:03.820","","0","75 13:53.550","1","1","0","1","67301","0","0","0","N","0","0","0","1","67301","0","2","6.0","","1","N","N","N","0","0","0","0","0","0","0","","1820","2","0","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021089420","1835","2","0","0","0","0","0","0","0","0","4","0","","67","9","2021","4","39.980534","-75.160001","1835","6","0","0","1","0","0","0","0","0","","0","0","0","18","1","0","N","2","0","39 58:49.923","","0","75 09:36.002","0","0","0","0","67301","0","0","0","N","0","0","0","3","67505","0","","1.0","","1","N","N","N","0","","0","0","0","0","0","","1825","2","0","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021069773","358","0","0","0","0","0","0","0","0","0","7","0","","67","7","2021","5","40.011023","-75.061998","344","6","0","0","0","0","0","0","0","0","","0","0","0","3","3","3","N","0","1","40 00:39.683","2","0","75 03:43.192","3","0","0","0","67301","0","0","0","N","0","0","0","5","68K01","0","","3.0","429.0","1","N","N","N","0","","3","0","2","0","0","N","344","3","3","0","0","0","0","0","2","0","3","0","0","0","3","","","N","","","","","","","","","",""
"2021089495","1706","0","0","0","0","0","0","0","0","0","1","1","","67","9","2021","4","40.053083","-75.156806","1706","6","0","0","0","0","0","0","0","0","","0","1","0","13","1","0","N","0","0","40 03:11.100","","0","75 09:24.500","9","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","1","0","0","","1355","2","0","1","0","0","0","1","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021069919","1638","0","0","0","0","0","0","0","0","0","6","0","","67","7","2021","4","40.025005","-75.180927","1638","6","0","0","0","0","0","0","1","0","","0","0","0","16","1","0","N","0","1","40 01:30.017","2","0","75 10:51.338","0","0","0","0","67301","0","0","0","N","0","0","0","5","67301","0","","1.0","1715.0","1","N","N","N","0","","0","0","2","0","0","N","1630","3","0","0","0","0","0","0","2","1","3","0","0","0","3","","","N","","","","","","","","","",""
"2021089717","648","1","0","0","0","0","0","0","0","0","1","0","","67","9","2021","2","39.98507","-75.094683","628","6","0","0","0","0","0","0","0","0","","0","0","0","6","1","0","N","0","1","39 59:06.253","2","0","75 05:40.858","0","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","750.0","1","N","N","N","1","","0","0","0","0","0","N","614","2","0","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021071071","1900","2","0","0","0","0","0","0","0","0","4","0","","67","7","2021","2","39.966087","-75.235868","1859","6","0","0","0","0","0","0","0","0","","0","0","0","18","1","1","","1","0","39 57:57.913","","0","75 14:09.124","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","9","N","N","N","0","","1","0","0","3","3","","1858","2","1","0","0","0","0","0","2","0","2","0","0","0","4","04","","N","","","","","","","","","",""
"2021064417","2007","1","0","0","0","0","0","0","0","0","4","0","","67","7","2021","1","40.014653","-75.156684","1930","6","0","0","0","0","0","0","0","0","","0","0","0","18","1","1","","1","0","40 00:52.752","","0","75 09:24.063","3","0","0","1","67301","0","0","0","N","0","0","0","5","67301","0","","1.0","","1","N","N","N","0","","1","0","0","3","2","","1850","2","1","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021069891","950","1","0","0","0","0","0","0","0","0","8","0","","67","7","2021","6","40.003019","-75.127646","900","6","0","0","0","0","0","0","0","0","","0","0","0","22","3","1","","1","0","40 00:10.868","","0","75 07:39.525","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","0","0","","2220","2","1","0","0","0","0","0","2","0","1","1","0","0","99","03","","N","","","","","","","","","",""
"2021069818","320","1","0","0","0","0","0","0","0","0","8","0","","67","7","2021","4","39.933396","-75.223238","315","6","0","0","0","0","0","0","0","0","","0","0","0","22","3","1","","1","0","39 56:00.225","","0","75 13:23.656","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","3","2","","2200","2","1","0","0","0","0","0","2","0","1","1","0","0","3","03","","N","","","","","","","","","",""
"2021065462","2255","0","0","0","0","0","0","0","0","0","7","0","","67","7","2021","2","39.939066","-75.143519","2240","6","0","0","0","1","0","0","0","0","","0","0","0","22","3","1","N","0","0","39 56:20.639","","2","75 08:36.668","4","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","1","","4.0","","1","N","N","N","0","","0","0","1","0","0","","2201","1","1","0","0","0","0","0","2","0","1","0","0","0","3","","","N","","","","","","","","","",""
"2021064414","2025","2","0","0","0","0","0","0","0","0","7","0","","67","7","2021","7","40.017217","-75.202281","2016","6","0","0","0","0","0","1","0","1","","0","0","0","20","4","2","N","0","0","40 01:01.980","","0","75 12:08.210","3","0","0","0","67301","0","0","0","N","0","0","0","5","67301","0","","3.0","","9","N","N","N","0","","2","0","2","0","0","","2000","4","2","0","0","0","0","0","2","0","4","0","0","0","7","04","","N","","","","","","","","","",""
"2021065459","1950","0","0","0","0","0","0","0","0","0","0","0","","67","7","2021","2","40.039918","-75.006696","1945","6","0","0","1","0","0","0","0","0","","0","0","0","19","1","1","N","0","1","40 02:23.706","2","0","75 00:24.107","3","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4.0","15.0","9","N","N","N","0","","1","0","1","0","0","N","1942","1","1","0","0","0","0","0","2","0","1","0","0","0","7","04","","N","","","","","","","","","",""
"2021071062","900","2","0","0","0","0","0","0","0","0","5","0","","67","6","2021","4","39.964866","-75.22609","815","6","0","0","0","0","0","0","0","0","","0","0","0","8","1","1","","1","0","39 57:53.517","","0","75 13:33.924","3","0","0","0","67301","0","0","0","N","0","0","0","6","67301","0","","1.0","","1","N","N","N","0","","1","0","0","3","2","","800","2","1","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021088778","430","1","0","0","0","0","0","0","0","0","4","0","","67","8","2021","3","39.949231","-75.229517","427","6","0","0","1","0","0","0","0","0","","0","0","0","2","3","2","N","0","0","39 56:57.230","","0","75 13:46.260","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","1","N","N","N","0","","2","0","1","0","0","","200","2","2","0","0","0","0","1","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021069843","1433","1","0","0","0","0","0","0","0","0","5","0","","67","7","2021","5","40.028992","-75.034269","1433","6","0","0","0","0","0","0","0","0","","0","0","0","14","1","0","N","0","0","40 01:44.371","","0","75 02:03.367","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","1","0","0","","1400","2","0","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021062503","2230","2","0","0","0","0","0","0","0","0","5","0","","67","7","2021","5","40.009378","-75.065804","2200","6","0","0","0","0","0","0","0","0","","0","0","0","22","3","3","N","0","1","40 00:33.759","1","0","75 03:56.894","8","0","0","0","67301","0","0","0","N","0","0","0","5","68K01","0","","1.0","2257.0","9","N","N","N","1","","0","0","1","0","0","Y","2200","4","3","0","0","0","3","1","2","0","4","0","0","0","7","07","","N","","","","","","","","","",""
"2021064181","2115","1","0","0","0","0","0","0","0","0","4","0","","67","7","2021","7","40.033146","-75.10696","2110","6","0","0","0","0","1","0","0","0","","0","0","0","21","4","1","","1","1","40 01:59.326","3","0","75 06:25.057","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","2229.0","9","N","N","N","1","","1","0","0","3","2","Y","2105","2","1","0","0","0","0","0","2","0","2","0","0","0","7","07","","N","","","","","","","","","",""
"2021064247","1204","1","0","0","0","0","0","0","0","0","4","0","","67","7","2021","5","40.052236","-75.175821","1204","6","0","0","0","0","0","1","0","0","","0","0","0","11","1","2","","1","0","40 03:08.049","","0","75 10:32.957","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","9","N","N","N","0","","2","0","0","3","2","","1141","2","2","0","0","0","0","0","2","1","2","0","0","0","7","","","N","","","","","","","","","",""
"2021089123","103","1","0","0","0","0","0","0","0","0","5","0","","67","9","2021","2","39.957681","-75.160414","53","6","0","0","0","0","0","0","0","0","","0","0","0","0","3","1","N","0","1","39 57:27.650","4","0","75 09:37.489","3","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","130.0","1","N","N","N","0","","1","0","0","0","0","N","52","2","1","0","0","0","0","1","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021089652","751","2","0","0","0","0","0","1","0","0","1","1","","67","9","2021","2","39.921112","-75.194162","750","6","0","0","0","0","0","1","0","0","","0","0","0","7","1","0","N","0","0","39 55:16.003","","0","75 11:38.984","0","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","","1","Y","N","N","0","","0","0","1","0","0","","745","4","0","1","0","0","0","0","2","0","4","0","0","0","3","03","","N","","","","","","","","","",""
"2021070496","2112","2","0","0","0","0","0","0","0","0","4","0","","67","7","2021","3","39.988376","-75.1098","2109","6","0","0","0","0","0","0","0","0","","0","0","0","21","3","1","","1","0","39 59:18.153","","0","75 06:35.280","2","0","1","1","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","1","0","3","2","","2103","3","1","1","0","0","0","0","2","0","3","0","0","0","3","03","","N","","","","","","","","","",""
"2021071072","1856","2","0","0","0","0","0","0","0","0","4","0","","67","7","2021","3","39.983587","-75.247126","1849","6","0","0","0","0","0","1","0","0","","0","0","0","18","1","1","","1","0","39 59:00.913","","0","75 14:49.652","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","1","0","0","3","2","","1830","2","1","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
